Year,Month,EFPG_code,Metroregion_code,price_per_gram
2017,6,72060,35620,0.000492570966529721
2017,6,72060,37980,0.00039955339296823605
2017,6,73000,0,0.0030786880517524036
2017,6,73000,1,0.003526854347529563
2017,6,73000,2,0.0028976299457738877
2017,6,73000,3,0.00290021427694903
2017,6,73000,4,0.003289181010629139
2017,6,73000,12060,0.003071190297034739
2017,6,73000,14460,0.0037851045197308157
2017,6,73000,16980,0.0030003263944913955
2017,6,73000,19100,0.003071188112016153
2017,6,73000,19820,0.00272994296123084
2017,6,73000,26420,0.0030139340164107103
2017,6,73000,31080,0.0032501465704028406
2017,6,73000,33100,0.003344059952227087
2017,6,73000,35620,0.003504861261386007
2017,6,73000,37980,0.003465291201689117
2017,6,73010,0,0.0051165785767351875
2017,6,73010,1,0.005675879726218822
2017,6,73010,2,0.004763049494844293
2017,6,73010,3,0.004639281665560686
2017,6,73010,4,0.005899536309155821
2017,6,73010,12060,0.004953419590989922
2017,6,73010,14460,0.006109181892084805
2017,6,73010,16980,0.004799610010402702
2017,6,73010,19100,0.004818631901371449
2017,6,73010,19820,0.004463020345564199
2017,6,73010,26420,0.004912014849272447
2017,6,73010,31080,0.005808833052129977
2017,6,73010,33100,0.005028838410710942
2017,6,73010,35620,0.006003900342566393
2017,6,73010,37980,0.005035678903586225
2017,6,73020,0,0.012710411654383419
2017,6,73020,1,0.0127998317939322
2017,6,73020,2,0.011999159034661585
2017,6,73020,3,0.013087775706012427
2017,6,73020,4,0.012838554911845879
2017,6,73020,12060,0.013483355648293728
2017,6,73020,14460,0.013178270697847019
2017,6,73020,16980,0.011631755420035837
2017,6,73020,19100,0.012991485886020494
2017,6,73020,19820,0.011447553503935929
2017,6,73020,26420,0.013092667122821132
2017,6,73020,31080,0.012411874946965206
2017,6,73020,33100,0.013249968392345829
2017,6,73020,35620,0.013584532284232526
2017,6,73020,37980,0.011887866517487633
2017,6,73030,0,0.009146223712613474
2017,6,73030,1,0.00945028576772115
2017,6,73030,2,0.008653879186523036
2017,6,73030,3,0.009208396042486758
2017,6,73030,4,0.00930778689040409
2017,6,73030,12060,0.009895744331361225
2017,6,73030,14460,0.009996345233678355
2017,6,73030,16980,0.008998951755128555
2017,6,73030,19100,0.009331516449935028
2017,6,73030,19820,0.00916488811842381
2017,6,73030,26420,0.009233425447842785
2017,6,73030,31080,0.009738924988151739
2017,6,73030,33100,0.010021228879260703
2017,6,73030,35620,0.010723724541810272
2017,6,73030,37980,0.008994134147277639
2017,6,73040,0,0.00420570844711046
2017,6,73040,1,0.004206015394440526
2017,6,73040,2,0.004105720315507321
2017,6,73040,3,0.004147422887552175
2017,6,73040,4,0.004486366514499789
2017,6,73040,12060,0.004312610831407475
2017,6,73040,14460,0.004352276800212975
2017,6,73040,16980,0.004168746796080412
2017,6,73040,19100,0.004255516117086065
2017,6,73040,19820,0.003998572160655135
2017,6,73040,26420,0.004161518538520249
2017,6,73040,31080,0.004735105220776602
2017,6,73040,33100,0.004095642558488116
2017,6,73040,35620,0.00457573667038848
2017,6,73040,37980,0.00413971014078178
2017,6,73050,0,0.004124642486625536
2017,6,73050,1,0.004362454770740099
2017,6,73050,2,0.0037901239740311173
2017,6,73050,3,0.004070310056302021
2017,6,73050,4,0.004298044144726358
2017,6,73050,12060,0.004004751077176089
2017,6,73050,14460,0.004570637704213667
2017,6,73050,16980,0.003988069716345477
2017,6,73050,19100,0.004436043350037155
2017,6,73050,19820,0.0038535874111004184
2017,6,73050,26420,0.0043376866950844886
2017,6,73050,31080,0.004405974063985156
2017,6,73050,33100,0.004686254683485249
2017,6,73050,35620,0.005478763430002516
2017,6,73050,37980,0.0037328130561188537
2017,6,73060,0,0.0032810239476982915
2017,6,73060,1,0.0038211315608936806
2017,6,73060,2,0.003026789669551356
2017,6,73060,3,0.0029928034585729266
2017,6,73060,4,0.0035865136389042727
2017,6,73060,12060,0.003144415302429188
2017,6,73060,14460,0.004150027195353362
2017,6,73060,16980,0.003185635862847884
2017,6,73060,19100,0.0031183406431349214
2017,6,73060,19820,0.002890101130927918
2017,6,73060,26420,0.003034516812871045
2017,6,73060,31080,0.004047801064757353
2017,6,73060,33100,0.003587179870592047
2017,6,73060,35620,0.004091458349464102
2017,6,73060,37980,0.003465569290133485
2017,6,74000,0,0.007021781993645436
2017,6,74000,1,0.007537501054804138
2017,6,74000,2,0.0067825521870194996
2017,6,74000,3,0.006863017392274474
2017,6,74000,4,0.007079554987028983
2017,6,74000,12060,0.006643575616432066
2017,6,74000,14460,0.007693776624350453
2017,6,74000,16980,0.007070959528570143
2017,6,74000,19100,0.006827343351938805
2017,6,74000,19820,0.00632758235664812
2017,6,74000,26420,0.0067668283727205115
2017,6,74000,31080,0.007033346469439593
2017,6,74000,33100,0.0071836804217519515
2017,6,74000,35620,0.008019338387350725
2017,6,74000,37980,0.0073085886624365435
2017,6,74050,0,0.006711513692506975
2017,6,74050,1,0.007416359324015203
2017,6,74050,2,0.006439496622080797
2017,6,74050,3,0.006648017926079143
2017,6,74050,4,0.00659449755735909
2017,6,74050,12060,0.006508475554086198
2017,6,74050,14460,0.007792759211105512
2017,6,74050,16980,0.006673416224975997
2017,6,74050,19100,0.006341521193938056
2017,6,74050,19820,0.006180319063039641
2017,6,74050,26420,0.006458044069895462
2017,6,74050,31080,0.006837687816336241
2017,6,74050,33100,0.007083184707203371
2017,6,74050,35620,0.007482907719298918
2017,6,74050,37980,0.00719046813547796
2017,6,75000,0,0.010615470005328375
2017,6,75000,1,0.011795606931864077
2017,6,75000,2,0.00997966706460079
2017,6,75000,3,0.01037916722979098
2017,6,75000,4,0.010765955050022036
2017,6,75000,12060,0.010480690126900487
2017,6,75000,14460,0.012065935873709119
2017,6,75000,16980,0.010599398530045859
2017,6,75000,19100,0.010283934566039567
2017,6,75000,19820,0.009389559990075458
2017,6,75000,26420,0.01023572312237543
2017,6,75000,31080,0.010567468334395067
2017,6,75000,33100,0.010793675118618683
2017,6,75000,35620,0.013099279089162256
2017,6,75000,37980,0.011296801559688952
2017,6,75050,0,0.010744372436286091
2017,6,75050,1,0.010789838445419449
2017,6,75050,2,0.010164005822884277
2017,6,75050,3,0.01102345643769226
2017,6,75050,4,0.01084038229642617
2017,6,75050,12060,0.011224555999183646
2017,6,75050,14460,0.0112419363469933
2017,6,75050,16980,0.010118656164935942
2017,6,75050,19100,0.01102082314865498
2017,6,75050,19820,0.009825532136362156
2017,6,75050,26420,0.010911981768183502
2017,6,75050,31080,0.010565434610824407
2017,6,75050,33100,0.011159571123903212
2017,6,75050,35620,0.011266330547395589
2017,6,75050,37980,0.010047969674096947
2017,6,76000,0,0.0140045427657917
2017,6,76000,1,0.01591372653768709
2017,6,76000,2,0.014049064497210233
2017,6,76000,3,0.012839553464116185
2017,6,76000,4,0.015208990127778326
2017,6,76000,12060,0.010381581972149303
2017,6,76000,14460,0.015344761699654144
2017,6,76000,16980,0.01242130492781447
2017,6,76000,19100,0.013854421079790992
2017,6,76000,19820,0.011068198662404194
2017,6,76000,26420,0.013457628420697875
2017,6,76000,31080,0.016698468968509194
2017,6,76000,33100,0.01172430504453011
2017,6,76000,35620,0.01820660156054058
2017,6,76000,37980,0.01386405495611898
2017,6,77000,0,0.009070053000425592
2017,6,77000,1,0.00939350429809934
2017,6,77000,2,0.008798279814489777
2017,6,77000,3,0.008623741608132085
2017,6,77000,4,0.00996888795386414
2017,6,77000,12060,0.009016376519297696
2017,6,77000,14460,0.010016022367079323
2017,6,77000,16980,0.009335881479658768
2017,6,77000,19100,0.009086385042416212
2017,6,77000,19820,0.009484572682329273
2017,6,77000,26420,0.008957600833336105
2017,6,77000,31080,0.010475419847279214
2017,6,77000,33100,0.008453033976354541
2017,6,77000,35620,0.009655828330410138
2017,6,77000,37980,0.009204598703924833
2017,6,78000,0,0.028697020770111083
2017,6,78000,1,0.028777185455578145
2017,6,78000,2,0.03190127326470625
2017,6,78000,3,0.03055333510098035
2017,6,78000,4,0.02358392699441134
2017,6,78000,12060,0.0280837181419125
2017,6,78000,14460,0.028208751557691397
2017,6,78000,16980,0.02787740092959082
2017,6,78000,19100,0.025674929948459026
2017,6,78000,19820,0.028807627195244212
2017,6,78000,26420,0.027550364860240175
2017,6,78000,31080,0.020683524801221896
2017,6,78000,33100,0.02871814736835349
2017,6,78000,35620,0.025615169120027783
2017,6,78000,37980,0.02871995072495204
2017,7,10000,0,0.0053437100316207
2017,7,10000,1,0.0058075858351365715
2017,7,10000,2,0.004597201644005825
2017,7,10000,3,0.005523725973201624
2017,7,10000,4,0.005380749494608659
2017,7,10000,12060,0.00525046025948143
2017,7,10000,14460,0.005991294813057723
2017,7,10000,16980,0.004528069108653817
2017,7,10000,19100,0.0051738101466494175
2017,7,10000,19820,0.004003747835686009
2017,7,10000,26420,0.004919819786464024
2017,7,10000,31080,0.005193195815728027
2017,7,10000,33100,0.005977801570098071
2017,7,10000,35620,0.005692235501192843
2017,7,10000,37980,0.005556654135718627
2017,7,10025,0,0.006058487159781865
2017,7,10025,1,0.006420511937825738
2017,7,10025,2,0.006108978899691332
2017,7,10025,3,0.005837123697665764
2017,7,10025,4,0.006020599933411635
2017,7,10025,12060,0.005824813139765857
2017,7,10025,14460,0.006850987898416339
2017,7,10025,16980,0.006234767916246813
2017,7,10025,19100,0.0058426491044596355
2017,7,10025,19820,0.005845382499075715
2017,7,10025,26420,0.005489385010856037
2017,7,10025,31080,0.005926282853750047
2017,7,10025,33100,0.005860822386645369
2017,7,10025,35620,0.006510606197960275
2017,7,10025,37980,0.006204905868358522
2017,7,10050,0,0.004283557840339257
2017,7,10050,1,0.004678594703250064
2017,7,10050,2,0.004012763200590704
2017,7,10050,3,0.004122668439234125
2017,7,10050,4,0.004379469031742522
2017,7,10050,12060,0.004112329788426218
2017,7,10050,14460,0.004703766064924297
2017,7,10050,16980,0.004200030660224679
2017,7,10050,19100,0.00398093934492224
2017,7,10050,19820,0.0033681290020633804
2017,7,10050,26420,0.0036154725730259407
2017,7,10050,31080,0.003981676288171038
2017,7,10050,33100,0.004920113193412088
2017,7,10050,35620,0.004813707041952876
2017,7,10050,37980,0.0043260903046124476
2017,7,10075,0,0.0025239601817505374
2017,7,10075,1,0.0027394128219750432
2017,7,10075,2,0.0023406987898734783
2017,7,10075,3,0.002336447479158711
2017,7,10075,4,0.0027542531950969255
2017,7,10075,12060,0.002269949155357079
2017,7,10075,14460,0.002864796795992857
2017,7,10075,16980,0.0023174630552070478
2017,7,10075,19100,0.002114313664306003
2017,7,10075,19820,0.002089597945878108
2017,7,10075,26420,0.0020427217168028362
2017,7,10075,31080,0.0035286291695911833
2017,7,10075,33100,0.0023971006849980935
2017,7,10075,35620,0.002936734044272695
2017,7,10075,37980,0.002494506309077266
2017,7,15000,0,0.0044917474294482165
2017,7,15000,1,0.005194316852386429
2017,7,15000,2,0.004308800373315906
2017,7,15000,3,0.004552515285510638
2017,7,15000,4,0.004080972509746078
2017,7,15000,12060,0.004991997211843685
2017,7,15000,14460,0.005248420433115482
2017,7,15000,16980,0.004494346470856692
2017,7,15000,19100,0.0033974825738216172
2017,7,15000,19820,0.004326346733718226
2017,7,15000,26420,0.0027548354915447448
2017,7,15000,31080,0.003988206842617321
2017,7,15000,33100,0.005089584705127998
2017,7,15000,35620,0.005310596237192
2017,7,15000,37980,0.0049144784572103025
2017,7,15025,0,0.0028177516451934797
2017,7,15025,1,0.002720318938149506
2017,7,15025,2,0.003028633730878698
2017,7,15025,3,0.0028316821634203505
2017,7,15025,4,0.0027715078317452598
2017,7,15025,12060,0.0029635925963788262
2017,7,15025,14460,0.0028562698682272534
2017,7,15025,16980,0.002717581398908292
2017,7,15025,19100,0.0028424509038553285
2017,7,15025,19820,0.0023448586074594916
2017,7,15025,26420,0.0023349336795930684
2017,7,15025,31080,0.0026984410066637483
2017,7,15025,33100,0.0025343213691843467
2017,7,15025,35620,0.0024104028913571347
2017,7,15025,37980,0.002998973116246692
2017,7,15050,0,0.0026668744110451286
2017,7,15050,1,0.0038358573519759816
2017,7,15050,2,0.00333530696735449
2017,7,15050,3,0.00233788216385624
2017,7,15050,4,0.004285440686475844
2017,7,15050,12060,0.0021882631072366924
2017,7,15050,14460,0.004145416032664941
2017,7,15050,16980,0.002835887742634894
2017,7,15050,19100,0.003033435728870194
2017,7,15050,19820,0.002904235133376328
2017,7,15050,26420,0.002702408468037825
2017,7,15050,31080,0.003936722770036133
2017,7,15050,33100,0.002179655395254669
2017,7,15050,35620,0.004091117466904859
2017,7,15050,37980,0.0032775039231083547
2017,7,15075,0,0.0026865378480049
2017,7,15075,1,0.002859130463082015
2017,7,15075,2,0.0027901520118371703
2017,7,15075,3,0.002671641161598643
2017,7,15075,4,0.002505639760982823
2017,7,15075,12060,0.0027361385529717846
2017,7,15075,14460,0.0031080325297845376
2017,7,15075,16980,0.002819677985106593
2017,7,15075,19100,0.0027240360579559213
2017,7,15075,19820,0.00255626715429042
2017,7,15075,26420,0.0024369011461491726
2017,7,15075,31080,0.002675996348063604
2017,7,15075,33100,0.002764982743874586
2017,7,15075,35620,0.002622041894351694
2017,7,15075,37980,0.0028699534785432794
2017,7,20000,0,0.0015838016671432878
2017,7,20000,1,0.0018321488286449652
2017,7,20000,2,0.001551310657158815
2017,7,20000,3,0.001724031908218103
2017,7,20000,4,0.0012645688307654597
2017,7,20000,12060,0.0019738309826757327
2017,7,20000,14460,0.0018674188690786398
2017,7,20000,16980,0.001476908133938537
2017,7,20000,19100,0.0014914876647450876
2017,7,20000,19820,0.0015460832024522576
2017,7,20000,26420,0.0013462666047638343
2017,7,20000,31080,0.0015509619477437466
2017,7,20000,33100,0.0016230560697853918
2017,7,20000,35620,0.0018068650327748598
2017,7,20000,37980,0.0020773741876051557
2017,7,20075,0,0.0018485655808595694
2017,7,20075,1,0.0019504257015826281
2017,7,20075,2,0.0018588765548994963
2017,7,20075,3,0.0017443014357191183
2017,7,20075,4,0.0021346491330444845
2017,7,20075,12060,0.00178954643443095
2017,7,20075,14460,0.0018413985562354535
2017,7,20075,16980,0.002010224535995414
2017,7,20075,19100,0.002000875346488418
2017,7,20075,19820,0.0017320089167227528
2017,7,20075,26420,0.00203089174160131
2017,7,20075,31080,0.0019234928952607915
2017,7,20075,33100,0.0017601750237482027
2017,7,20075,35620,0.0019201447261062165
2017,7,20075,37980,0.0017499173044565565
2017,7,21500,0,0.0013156645257994017
2017,7,21500,1,0.001205761509710263
2017,7,21500,2,0.0011191255860654075
2017,7,21500,3,0.0012283879210335416
2017,7,21500,4,0.0018104773580638258
2017,7,21500,12060,0.0013377457743117176
2017,7,21500,14460,0.0010980978942680144
2017,7,21500,16980,0.001161037268405956
2017,7,21500,19100,0.0011541440740106856
2017,7,21500,19820,0.0011238969294779808
2017,7,21500,26420,0.0013595683491708173
2017,7,21500,31080,0.0025444306477887223
2017,7,21500,33100,0.0012547986656121586
2017,7,21500,35620,0.001385239543030733
2017,7,21500,37980,0.0013725422287994501
2017,7,21525,0,0.006467944689540571
2017,7,21525,1,0.00857188077536177
2017,7,21525,2,0.006355568372635617
2017,7,21525,3,0.005430563704728089
2017,7,21525,4,0.007022554963399689
2017,7,21525,12060,0.006640380866965948
2017,7,21525,14460,0.005979265060416782
2017,7,21525,16980,0.004788210944853122
2017,7,21525,19100,0.00351059012370026
2017,7,21525,19820,0.00596687578820739
2017,7,21525,26420,0.004030473031443546
2017,7,21525,31080,0.004667535118056935
2017,7,21525,33100,0.005719571353637433
2017,7,21525,35620,0.005020585083653637
2017,7,21525,37980,0.005905676961175035
2017,7,21550,0,0.0035331745065759882
2017,7,21550,1,0.003800392523830372
2017,7,21550,2,0.003438600981060938
2017,7,21550,3,0.0033853563159676396
2017,7,21550,4,0.003756862060438527
2017,7,21550,12060,0.0035820000821853663
2017,7,21550,14460,0.0037059398011816324
2017,7,21550,16980,0.0033904355131741132
2017,7,21550,19100,0.0032077463605754072
2017,7,21550,19820,0.003476176549856948
2017,7,21550,26420,0.0031240420534542845
2017,7,21550,31080,0.0037705329091630136
2017,7,21550,33100,0.003517635551682852
2017,7,21550,35620,0.0038129562715586607
2017,7,21550,37980,0.0037378081104240822
2017,7,21575,0,0.001979468891601531
2017,7,21575,1,0.002446774432757376
2017,7,21575,2,0.001927050454178964
2017,7,21575,3,0.002049583828240194
2017,7,21575,4,0.0017018052646542228
2017,7,21575,12060,0.0021761332784446326
2017,7,21575,14460,0.002468647473103838
2017,7,21575,16980,0.002096995309851465
2017,7,21575,19100,0.001926037991948116
2017,7,21575,19820,0.0018658348902917277
2017,7,21575,26420,0.0018550145111862404
2017,7,21575,31080,0.0018212757728119642
2017,7,21575,33100,0.002124123038258112
2017,7,21575,35620,0.002621328990978361
2017,7,21575,37980,0.002282824334929572
2017,7,23000,0,0.004305461042364934
2017,7,23000,1,0.005487552043440314
2017,7,23000,2,0.004657697859638775
2017,7,23000,3,0.003985863138749165
2017,7,23000,4,0.003891437848912792
2017,7,23000,12060,0.004327648240031678
2017,7,23000,14460,0.005213304751984546
2017,7,23000,16980,0.004500033058773568
2017,7,23000,19100,0.0032651729914261597
2017,7,23000,19820,0.004785534393951618
2017,7,23000,26420,0.0026506052547437776
2017,7,23000,31080,0.004096663697776467
2017,7,23000,33100,0.004252549742359694
2017,7,23000,35620,0.005444195238961459
2017,7,23000,37980,0.0050130611287225344
2017,7,23075,0,0.002528057462710517
2017,7,23075,1,0.0022915021883320977
2017,7,23075,2,0.0025374640528663533
2017,7,23075,3,0.0025531561433234946
2017,7,23075,4,0.002765551627022438
2017,7,23075,12060,0.0024716430811493714
2017,7,23075,14460,0.0024868025786894087
2017,7,23075,16980,0.002664686312748452
2017,7,23075,19100,0.002773881917233803
2017,7,23075,19820,0.002345061127182243
2017,7,23075,26420,0.002703833059499907
2017,7,23075,31080,0.002750702636045145
2017,7,23075,33100,0.0026624200860219617
2017,7,23075,35620,0.002239264813517264
2017,7,23075,37980,0.0021033251384138234
2017,7,24500,0,0.002847753030712991
2017,7,24500,1,0.003390847642864163
2017,7,24500,2,0.002978110091431026
2017,7,24500,3,0.0026056074308605315
2017,7,24500,4,0.0027589178286249994
2017,7,24500,12060,0.0028004682761760082
2017,7,24500,14460,0.00348658812706416
2017,7,24500,16980,0.002563561476835222
2017,7,24500,19100,0.0025998039226853005
2017,7,24500,19820,0.0028420815523472836
2017,7,24500,26420,0.002482939357021404
2017,7,24500,31080,0.0027792912797590316
2017,7,24500,33100,0.0028924862830847224
2017,7,24500,35620,0.003299644761601174
2017,7,24500,37980,0.0031793839889689797
2017,7,24525,0,0.0036461539421293013
2017,7,24525,1,0.0036480434262040422
2017,7,24525,2,0.0036262759497057806
2017,7,24525,3,0.0036562569665146397
2017,7,24525,4,0.0036471126385472555
2017,7,24525,12060,0.004108654388423219
2017,7,24525,14460,0.0036444683787655767
2017,7,24525,16980,0.003618049410641786
2017,7,24525,19100,0.003834909649277709
2017,7,24525,19820,0.0035244079796944204
2017,7,24525,26420,0.0031544607486783905
2017,7,24525,31080,0.003702518616446457
2017,7,24525,33100,0.004233806956394149
2017,7,24525,35620,0.003768740734443138
2017,7,24525,37980,0.003215954593456121
2017,7,24550,0,0.004234646604235474
2017,7,24550,1,0.0045345870661007886
2017,7,24550,2,0.0037147162059819874
2017,7,24550,3,0.004139155180199801
2017,7,24550,4,0.004733556768167779
2017,7,24550,12060,0.003963458744922197
2017,7,24550,14460,0.004889188108035741
2017,7,24550,16980,0.0039416726509434825
2017,7,24550,19100,0.0038461963834443957
2017,7,24550,19820,0.00305954970717138
2017,7,24550,26420,0.0036852586733690904
2017,7,24550,31080,0.004159201907042918
2017,7,24550,33100,0.00472585256520594
2017,7,24550,35620,0.005513800012271637
2017,7,24550,37980,0.004545046765475949
2017,7,24575,0,0.0028332338787438907
2017,7,24575,1,0.0032750976624315556
2017,7,24575,2,0.0026954752386552
2017,7,24575,3,0.002623071477210863
2017,7,24575,4,0.0032935116483551784
2017,7,24575,12060,0.002731564348876947
2017,7,24575,14460,0.003425473092113624
2017,7,24575,16980,0.002965816394318674
2017,7,24575,19100,0.002550319241797532
2017,7,24575,19820,0.0027152602517028232
2017,7,24575,26420,0.002472807593248839
2017,7,24575,31080,0.0033944122677168056
2017,7,24575,33100,0.0028461495547777694
2017,7,24575,35620,0.003629533680278014
2017,7,24575,37980,0.002744892287388527
2017,7,26000,0,0.004240116567936514
2017,7,26000,1,0.005903394543133456
2017,7,26000,2,0.00417838935155188
2017,7,26000,3,0.004126485321272019
2017,7,26000,4,0.003851645329128536
2017,7,26000,12060,0.004763569771038418
2017,7,26000,14460,0.005529388799430098
2017,7,26000,16980,0.004164814224151436
2017,7,26000,19100,0.0037576607016403625
2017,7,26000,19820,0.004238437016363013
2017,7,26000,26420,0.00361870524587286
2017,7,26000,31080,0.0037263799281152693
2017,7,26000,33100,0.004843720520123255
2017,7,26000,35620,0.00672722618806655
2017,7,26000,37980,0.005490937229646524
2017,7,26525,0,0.008476312796027318
2017,7,26525,1,0.00900078077044451
2017,7,26525,2,0.008634700390247201
2017,7,26525,3,0.008241019339499937
2017,7,26525,4,0.008202660131806578
2017,7,26525,12060,0.009521302288417806
2017,7,26525,14460,0.007731819634823692
2017,7,26525,16980,0.009306948630774959
2017,7,26525,19100,0.008046982909258206
2017,7,26525,19820,0.007383072605478179
2017,7,26525,26420,0.00752366796593441
2017,7,26525,31080,0.008334405628643758
2017,7,26525,33100,0.009325994034420282
2017,7,26525,35620,0.010306822740962176
2017,7,26525,37980,0.008444859543205573
2017,7,26550,0,0.004382808821175677
2017,7,26550,1,0.00460447574547601
2017,7,26550,2,0.004356280967052068
2017,7,26550,3,0.004199481536675288
2017,7,26550,4,0.0047162404647385
2017,7,26550,12060,0.004471458558376696
2017,7,26550,14460,0.004473555106505859
2017,7,26550,16980,0.004468628703616541
2017,7,26550,19100,0.004086820002280529
2017,7,26550,19820,0.0043121918108880155
2017,7,26550,26420,0.003775293842122658
2017,7,26550,31080,0.0047867052002352395
2017,7,26550,33100,0.005002283110130119
2017,7,26550,35620,0.004794565219340169
2017,7,26550,37980,0.004413446144013344
2017,7,26575,0,0.002279363645649921
2017,7,26575,1,0.0025895716220749347
2017,7,26575,2,0.002326867684256412
2017,7,26575,3,0.0022042542599742484
2017,7,26575,4,0.0025541635232046137
2017,7,26575,12060,0.002196503682475035
2017,7,26575,14460,0.0025042790337521876
2017,7,26575,16980,0.0022404984474444336
2017,7,26575,19100,0.00234927850693305
2017,7,26575,19820,0.002446996957641156
2017,7,26575,26420,0.0024859891020418347
2017,7,26575,31080,0.0025439254094987256
2017,7,26575,33100,0.0022718261668913395
2017,7,26575,35620,0.002830330511596718
2017,7,26575,37980,0.0023326889271930093
2017,7,27500,0,0.0031162715665310086
2017,7,27500,1,0.0038769650481427533
2017,7,27500,2,0.0032419679749928904
2017,7,27500,3,0.003297218341063332
2017,7,27500,4,0.002630088539850049
2017,7,27500,12060,0.0034706911429040884
2017,7,27500,14460,0.0038607093798771206
2017,7,27500,16980,0.0032553843727053983
2017,7,27500,19100,0.003024985769741146
2017,7,27500,19820,0.003391553532667438
2017,7,27500,26420,0.003136418097228851
2017,7,27500,31080,0.003330931868192862
2017,7,27500,33100,0.003604356161997285
2017,7,27500,35620,0.003832648585430682
2017,7,27500,37980,0.0037308054982953948
2017,7,27550,0,0.00544870303541045
2017,7,27550,1,0.0063158946108229355
2017,7,27550,2,0.006097722486569449
2017,7,27550,3,0.005051114128243915
2017,7,27550,4,0.005276196317522697
2017,7,27550,12060,0.005023507169069621
2017,7,27550,14460,0.0062502337919912955
2017,7,27550,16980,0.005319077670389628
2017,7,27550,19100,0.004662024822307637
2017,7,27550,19820,0.0047055990024554165
2017,7,27550,26420,0.004701914852988087
2017,7,27550,31080,0.005053269136571105
2017,7,27550,33100,0.006350639850702389
2017,7,27550,35620,0.006350013736306267
2017,7,27550,37980,0.006058632620009408
2017,7,27575,0,0.0022757818828954652
2017,7,27575,1,0.002347676856744187
2017,7,27575,2,0.0023238177227804736
2017,7,27575,3,0.002263041814731455
2017,7,27575,4,0.0022175998725779853
2017,7,27575,12060,0.0023071034911512777
2017,7,27575,14460,0.0022852252907972705
2017,7,27575,16980,0.0022586277511606728
2017,7,27575,19100,0.0022025188406393594
2017,7,27575,19820,0.002219823848305735
2017,7,27575,26420,0.0021717314969622857
2017,7,27575,31080,0.0021052358277245855
2017,7,27575,33100,0.002554124517826549
2017,7,27575,35620,0.0023626630587449877
2017,7,27575,37980,0.0022670675390703584
2017,7,29000,0,0.0031355727511736277
2017,7,29000,1,0.003851675414003856
2017,7,29000,2,0.0031816400208121882
2017,7,29000,3,0.002950213824079182
2017,7,29000,4,0.0029945105448089403
2017,7,29000,12060,0.003243285728691849
2017,7,29000,14460,0.003835188642139213
2017,7,29000,16980,0.003213532787422609
2017,7,29000,19100,0.0028049018522997666
2017,7,29000,19820,0.003124439242388466
2017,7,29000,26420,0.0025576240224803658
2017,7,29000,31080,0.0032997619908167065
2017,7,29000,33100,0.0035370615931284866
2017,7,29000,35620,0.004060434497911806
2017,7,29000,37980,0.003503031766531769
2017,7,29025,0,0.0068487793728484415
2017,7,29025,1,0.007756812520906963
2017,7,29025,2,0.00626220125686803
2017,7,29025,3,0.006925248303463266
2017,7,29025,4,0.006621532472994563
2017,7,29025,12060,0.0073121485383867485
2017,7,29025,14460,0.007777699437344389
2017,7,29025,16980,0.006764121759745155
2017,7,29025,19100,0.007084962662354909
2017,7,29025,19820,0.005535703174047595
2017,7,29025,26420,0.006792806108814733
2017,7,29025,31080,0.0064093392112635
2017,7,29025,33100,0.007536414342072726
2017,7,29025,35620,0.007673381716704481
2017,7,29025,37980,0.007893216772332129
2017,7,29050,0,0.004293642360129112
2017,7,29050,1,0.004623581213484202
2017,7,29050,2,0.004155942733407546
2017,7,29050,3,0.004197480922190101
2017,7,29050,4,0.00433464620850287
2017,7,29050,12060,0.004234197069250105
2017,7,29050,14460,0.00485857103630012
2017,7,29050,16980,0.004245892073220159
2017,7,29050,19100,0.003923686244001746
2017,7,29050,19820,0.004048681946138631
2017,7,29050,26420,0.0036094540762089183
2017,7,29050,31080,0.004187673225116575
2017,7,29050,33100,0.004582007561194572
2017,7,29050,35620,0.0047383293869919345
2017,7,29050,37980,0.0046687078916867325
2017,7,29075,0,0.003919262421949703
2017,7,29075,1,0.00481829082801959
2017,7,29075,2,0.0037402336185542403
2017,7,29075,3,0.003439739355645518
2017,7,29075,4,0.004538460987339416
2017,7,29075,12060,0.0038086767979204797
2017,7,29075,14460,0.005198226722014813
2017,7,29075,16980,0.004070774791021112
2017,7,29075,19100,0.0033943581978294946
2017,7,29075,19820,0.003479402061371777
2017,7,29075,26420,0.0031989324704749396
2017,7,29075,31080,0.0043804969845926125
2017,7,29075,33100,0.004037815643515117
2017,7,29075,35620,0.005200507386624073
2017,7,29075,37980,0.004366076124846728
2017,7,30000,0,0.0024853498798076924
2017,7,30000,1,0.002875540696291742
2017,7,30000,2,0.002379064129382649
2017,7,30000,3,0.002369261254111273
2017,7,30000,4,0.002511523534144034
2017,7,30000,12060,0.0027184304042891607
2017,7,30000,14460,0.0031460165358880654
2017,7,30000,16980,0.0024013750170368982
2017,7,30000,19100,0.002175194551676463
2017,7,30000,19820,0.0024141815198698503
2017,7,30000,26420,0.0021672083973737523
2017,7,30000,31080,0.0025708841717262004
2017,7,30000,33100,0.0028366146977852873
2017,7,30000,35620,0.002916433127011594
2017,7,30000,37980,0.002812351693498173
2017,7,30025,0,0.006096980733692085
2017,7,30025,1,0.005321036147260492
2017,7,30025,2,0.006702004622263307
2017,7,30025,3,0.00599493501946255
2017,7,30025,4,0.007201075431523999
2017,7,30025,12060,0.005956524113214192
2017,7,30025,14460,0.00472188791999213
2017,7,30025,16980,0.007322630535665697
